video_id,video_title,channel,views,video_likes,comment,comment_likes,reply_1,reply_1_likes
4c4hlY7mSxE,"이준석 사퇴의 속 사정...“신지예, 윤석열 대통령 되면 ‘심상정 총리-안철수 서울시장’ 가능하다 해” [예언해줌 클립]",한겨레TV,153118,3904,"역시 조수민이 최고다! 정확하게
꿰뚫어본다~~",13,,
4c4hlY7mSxE,"이준석 사퇴의 속 사정...“신지예, 윤석열 대통령 되면 ‘심상정 총리-안철수 서울시장’ 가능하다 해” [예언해줌 클립]",한겨레TV,153118,3904,김한길 당깨기 전문가 옛날한길이지 지금은 구태정치인 한길이 앞날은 얼마 남지 않았다,8,,
6AfUXHGSf7A,"단일화 결렬 후폭풍,  “착각에 빠진 윤석열”과 이재명의 반격 [공덕포차 시즌3 ep.20]",한겨레TV,52727,1822,김성회님 격하게 응원합니다,31,,
6AfUXHGSf7A,"단일화 결렬 후폭풍,  “착각에 빠진 윤석열”과 이재명의 반격 [공덕포차 시즌3 ep.20]",한겨레TV,52727,1822,이재명대통령후보 님 화이팅입니다! 최고.,14,,
6AfUXHGSf7A,"단일화 결렬 후폭풍,  “착각에 빠진 윤석열”과 이재명의 반격 [공덕포차 시즌3 ep.20]",한겨레TV,52727,1822,"김성회님 짱!
그런데 국민앞에서 한약속은 지킬겁니다.
이재명은합니다.",14,,
4rn7QAL7HwE,'홍준표 현상'이 심상찮은 두 가지 이유 [공덕포차 시즌2 ep.13 엑기스],한겨레TV,17239,295,"니들이 모르는것 같다.
민심은 이미 홍준표다.
20대만? 아니 4050도 밀어.",20,,
4rn7QAL7HwE,'홍준표 현상'이 심상찮은 두 가지 이유 [공덕포차 시즌2 ep.13 엑기스],한겨레TV,17239,295,"국민계파 무야홍 무대홍입니다. 4년전 대선토론때 그때 생각했지요. 홍준표는 계파가 없어서 안된다는 둥 맨날 주변에서 그런소리하길래
아 홍준표는 국민들이 밀어줘서 대통령이 될 상이로구나~ 이제야 국민들이 알아보는거 같네요. 국민계파 무대홍 가즈아~",8,,
4rn7QAL7HwE,'홍준표 현상'이 심상찮은 두 가지 이유 [공덕포차 시즌2 ep.13 엑기스],한겨레TV,17239,295,"누가되든 민주당이 집니다. 
그리구, 윤석열은 곧 집에 갑니다. 
중권씨도 이제 늙어서 모릅니다, 젊은 사람 분위기가.",7,,
0Zip8ns2S2c,"탄핵 발언 후폭풍, 윤석열-이준석 갈등 점입가경 [공덕포차 시즌2 ep.10]",한겨레TV,44186,893,이준석이 말을 듣지 않는다? 남의 말 안듣고 자기말만 하고 자기가 항상 옳다고 말하는건 진중건이 1등 아닌가?  얘도 내로남불이네.,30,,
0Zip8ns2S2c,"탄핵 발언 후폭풍, 윤석열-이준석 갈등 점입가경 [공덕포차 시즌2 ep.10]",한겨레TV,44186,893,"이준석이 말 많은게 아니라
진중권이 말이 젤 많음 ㅋㅋ",17,,
0Zip8ns2S2c,"탄핵 발언 후폭풍, 윤석열-이준석 갈등 점입가경 [공덕포차 시즌2 ep.10]",한겨레TV,44186,893,"척척박사는 이준석이란
컴플렉스 하나 더 늘었네 ㅋㅋ",15,,
uJk9I3wFVII,‘대선 D-1일’ 최종 승자는?…대선 이슈 총정리 [예언해줌],한겨레TV,23576,739,저들은 져도 이재명이 대통령인 나라에 살겠지만 우린 지면 윤썩렬이 대통령인 나라에 살아야 되는거잖아!!! 아...ㅆㅂ...미치겠다!!! 진짜 마지막까지 짜낸다!!두고보자!!!,13,"님 나쁜(?) 분 같아요.
 저  상상도 하기 싫은 상황을...?

굳게 믿습니다.
상식적인 국민들의 지지로 이재명이 꼭...
좋은 저녁 되세요^^",3
uJk9I3wFVII,‘대선 D-1일’ 최종 승자는?…대선 이슈 총정리 [예언해줌],한겨레TV,23576,739,"이재명당선확실하다
무당말듣고움직이는
후보는낙선확실하고
참불쌍하다",13,윤당선!!,0
uJk9I3wFVII,‘대선 D-1일’ 최종 승자는?…대선 이슈 총정리 [예언해줌],한겨레TV,23576,739,혜경카드는논할가치없어. 살다보면누구나실수하는것과같아. 주가조작개미할기와비교할수없자나. ㅡ공범윤가도,12,,
RD824q8-TJU,“윤석열이 원하는 것은 ‘제2의 추-윤 갈등’ 프레임” VS “대통령에 개기일식 당한 이재명” [예언해줌 클립],한겨레TV,5919,242,김완 기자 힘내세요!! 아무리 눈을 가리고 귀를 막아도 결국은 알게 됩니다!,9,,
RD824q8-TJU,“윤석열이 원하는 것은 ‘제2의 추-윤 갈등’ 프레임” VS “대통령에 개기일식 당한 이재명” [예언해줌 클립],한겨레TV,5919,242,김완 기자님!!! 강직한 분이셨네요!!응원합니다!!!!!,5,,
RD824q8-TJU,“윤석열이 원하는 것은 ‘제2의 추-윤 갈등’ 프레임” VS “대통령에 개기일식 당한 이재명” [예언해줌 클립],한겨레TV,5919,242,"김수민 따위가,,,

시대의 비극",4,,
coRaC11T-zU,‘김건희 7시간 통화’ 논란과 ‘변호사비 대납’ 의혹 [공덕포차 시즌3 ep.14],한겨레TV,121822,5113,유시민을 우습게 볼 정도로 장성철.... 본인은 마니 컷다고 생각하나 보다 ~ ㅎ,26,,
coRaC11T-zU,‘김건희 7시간 통화’ 논란과 ‘변호사비 대납’ 의혹 [공덕포차 시즌3 ep.14],한겨레TV,121822,5113,"전 술을 거의 안 마시며 사는데..
김성회님 홀짝홀짝 마시는 모습보니,
합석하고 싶네요 ㅎㅎㅎ",22,,
coRaC11T-zU,‘김건희 7시간 통화’ 논란과 ‘변호사비 대납’ 의혹 [공덕포차 시즌3 ep.14],한겨레TV,121822,5113,공덕포차 꾸준히 챙겨보는 팬입니다 중간에 잠깐 안보긴했지만 보기가 너무 힘들었어요 이멤버 너무 맘에 듭니다 올 한해도 좋은 평론 부탁합니다,20,진중권 최악,2
ohhoTMN69D0,김종인 패싱? 이준석 탄핵? ‘마이웨이’ 윤석열 [공덕포차 시즌3 ep.13],한겨레TV,120821,4237,윤석열은 대통감은 절대 아니지.. 국힘당도 이런 식이면 정권교체 무슨 의미가 있나요 5년 내내 이런 꼴을 볼게 뻔한데..난 그냥 정권안정론으로 이재명이 훨  난거 같네,51,,
ohhoTMN69D0,김종인 패싱? 이준석 탄핵? ‘마이웨이’ 윤석열 [공덕포차 시즌3 ep.13],한겨레TV,120821,4237,"김성회님이 너무 바른 말만 하니
장성철 약올라 죽음 ㅋㅋㅋ",37,,
ohhoTMN69D0,김종인 패싱? 이준석 탄핵? ‘마이웨이’ 윤석열 [공덕포차 시즌3 ep.13],한겨레TV,120821,4237,김성회님이 민주당이라 좋아요ㅋ,32,,
U0rBf_jzoTU,"국민의힘 ‘어대윤vs무야홍’, 이재명이 원하는 상대는? [예언해줌]",한겨레TV,27944,866,세금은 많이 걷혀 곶간이 가득한데 국민들은 아직 힘들고 시장에 돈이 풀리면 다같이 혜택을 보는데 안할 이유가 있나요?,17,그러면 미래 세대에 줄 돈이 없지 않나요 지금 청년들은 연금 꼬박꼬박내도 못받을 걱정줕,0
U0rBf_jzoTU,"국민의힘 ‘어대윤vs무야홍’, 이재명이 원하는 상대는? [예언해줌]",한겨레TV,27944,866,정부가 데이터 공개해줘서 민간이 빠르게 앱을 만들수 있던겁니다.,11,,
U0rBf_jzoTU,"국민의힘 ‘어대윤vs무야홍’, 이재명이 원하는 상대는? [예언해줌]",한겨레TV,27944,866,"이지사가  갑자기 대선에서 하는 얘기가 아니고 전부터 하던 얘기 계속 하는건데 무슨 재난지원금이나 그런걸 대선과 연결시키지?  연결시키지않아도 될거같고, 재난지원금은
위드코로나 하면서 주는게 맞지.  코로나 다 끝나고 주자고?ㅋ언제 끝나는데? 왜 반대로 생각할까? 김수민씨 돈많은가보네..ㅋ",11,,
4vg1X7OPKLo,"국민의힘, 윤석열과 거리두기?…이낙연 상승세에 셈법 복잡해진 민주당 [예언해줌 라이브]",한겨레TV,69126,2433,쥴리 +조남옥 //김맹신 + 양재택 //멧되지 + 김건히 //사기꾼 군단 +장모 //김학이사건 +멧도지 //윤대진 사건 +멧되지 //고래고고기사건등등 전부 또라이들 !!!판검새들 다 해처먹었다 이 나라가 걱정 깨시민들 다음선거 잘들 하시라,35,,
4vg1X7OPKLo,"국민의힘, 윤석열과 거리두기?…이낙연 상승세에 셈법 복잡해진 민주당 [예언해줌 라이브]",한겨레TV,69126,2433,"생각들이있나? 논문 표절의혹 윤석열 아내를 대한민국 영부인이라는 명예를주고 영부인 만들어서 청와대로 보내자고?
니들 제정신이냐? 미쳤냐? 윤석열 장모는 국민세금으로 운영하는 국민건강보험급여 요양급여 22억 부정수급해서 
국민전체에 피해를 주고 아내는 논문표절의혹으로 심각한데 이런 장모와 아내를 둔 윤석열한테 대통령이라는 큰 벼슬과 
엄청난 권력을 그에 손에 쥐어주자고? 윤석열 아내한테 대한민국 영부인 만들어주자고? 제정신들이냐? 

아직도 재판 통장잔고위조, 도이모터스 주가조작, 모해위증등 수사, 재판 최소 6개이상 받아야 한다. 
이런 가족리스크가 있는 사람 한테 대통령이라는  큰 벼슬을 주고 대한민국 5년 미래를 맡기자고? 
경험도 없자나~능력도 없자나~아무것도 보여준게 없자나~대통령이라는 자리가 몇개월 공부해서 올라갈수있는 자리냐?
조선시대떄 왕세자들이 3~4세부터 당시 최고의 인재들이 달라붙어서 세자 교육시킨다고 하더라 그럼에도
불구하고 그 왕세자가 왕이 되서 나라를 잘 다스린다는 보장도 없고 확신도 없다. 근데 하물며 21세기
현 코로나라는 국가적  대위기을 맞이하고있는 이 시점에 아무런 경험과 능력도없는 사람을 대통령 앉히자고?

하태경처럼 국회의원 출신으로 국민의 삶을 들여다봤어? 유승민,정세균,윤희숙처럼 경제전문가 출신이야? 
안철수처럼 기업대표 경험이 있고 기업을 운영해보고 기업과 직원들의 고충을 알아? 이재명, 홍준표처럼 
도지사해봐서 지방자치라도 운영해보고 도민들과 소통해봤어? 이낙연 처럼 총리해봐서 각 부처 상황을 알아?
대체 뭘 보고 윤석열을 지지하는건지 진짜 모르겠어. 정신 제대로 박힌 사람이라면 이런 사람 절대 지지 못하지..ㅠㅜ 

대통령이라는 자리가 경험쌓고 공부하는 자리냐? ㅋㅋㅋ 그동안 쌓아온 공부와 경험과 능력을 국민들을위해
힘쓰고 발휘하는곳 아니냐? ㅋㅋ그런데도 윤석열을 지지해? 제정신들인가..
삼성 대기업회장 뽑는데 유능하고 경험많고 똑똑한 삼성전자 이재용 부회장, 호텔신라 이부진사장, 삼성 간부들
다 재끼고 저기 시골경찰서에서 일하는 형사들 불러다가 몇개월 경제, 핸드폰,무역 공부 시키고 삼성 회장 추대시키자는거자나 ㅋㅋ
이게 뭔짓이야~ㅋㅋ 유능하고 똑똑한 사람들 많은데 뭔짓이냐고 ㅋㅋ

엄청난 큰 크루즈배에 5천만 국민을 태우고 항해하는데 배랑 아무관련 없고 
선장 경험도 없고 바다에어 아무것도 모르는 사람 크루즈 선장으로 앉혀놓고 국민들 생명과 안전을 맡겨보자고 하는거 아니여 ㅋㅋㅋ
 "" 나 문재인 싫어요~나 문재인정권한테 회유 압박 당했어요""라고만 맨날 외치는 사람을 왜 뽑자고 하는거야 
정신차려들아 멍청이들아 ㅎㅎ",27,,
4vg1X7OPKLo,"국민의힘, 윤석열과 거리두기?…이낙연 상승세에 셈법 복잡해진 민주당 [예언해줌 라이브]",한겨레TV,69126,2433,"이낙연은 발광체는 안됨
이재명은 발광체 입니다",21,"ㅁ .ㅊ
ㄴ . 
완전 ..색맹!..",0
WVjIzkcyl18,국민의힘 경선 역대급 투표율! 윤석열 VS 홍준표 누구에게 유리? [예언해줌],한겨레TV,19219,325,"당내조직 분포도 지지율 의미없습니다
2040 19만이 압도적으로 홍후보한테
모바일투표를 했고 여론조사도
면접조사 무응답없기 때문에 
홍후보쪽으로 더 유리합니다",54,무대홍으로 가면 좋겠지만 아직은 예단하기 어렵습니다 윤석열을 지지하는 당원들도 결코 만만치가 않습니다,5
WVjIzkcyl18,국민의힘 경선 역대급 투표율! 윤석열 VS 홍준표 누구에게 유리? [예언해줌],한겨레TV,19219,325,홍준표랑 이재명이랑 붙자 서로 화끈하게  윤석열이는 안된다,53,,
WVjIzkcyl18,국민의힘 경선 역대급 투표율! 윤석열 VS 홍준표 누구에게 유리? [예언해줌],한겨레TV,19219,325,홍준표가 이긴다.,53,,
yGZo_4HND4s,"김건희 의혹·이준석 사퇴, 초토화된 국민의힘과 재점화된 대장동 의혹 [공덕포차 시즌3 ep.12]",한겨레TV,113935,3378,장교수가 멋지게 변했어요 ㅎ,25,,
yGZo_4HND4s,"김건희 의혹·이준석 사퇴, 초토화된 국민의힘과 재점화된 대장동 의혹 [공덕포차 시즌3 ep.12]",한겨레TV,113935,3378,장교수님은 민주당 입당 절차 밟길 바랍니다.,21,,
yGZo_4HND4s,"김건희 의혹·이준석 사퇴, 초토화된 국민의힘과 재점화된 대장동 의혹 [공덕포차 시즌3 ep.12]",한겨레TV,113935,3378,"문제의 근원으 후보고 배우자이고 장모인데, 그 근본을 해결되지 않은데 무슨 해결 방안을 말할 수 있다는 것이야. 웃기는 일 아닌가?",19,,
W7aKY236I1s,국민의힘 선거본부는 수사본부? '대장동'으로 직진! #shorts,한겨레TV,713591,14237,"👉👉👉제발 검찰개혁 외치던 자들을 꼭 처단하시길 바랍니다. 👉윤석렬후보님👈
이제야 저들이 떠든게 다 자신들만의 비리천국을 만들려는 프래임이었다는걸 알았네요!
청와대앞 CD기로 돈 보내는 자나 모두가 강남에 살 필요는 없다는 자나
흑석선생의 강남진입도 지방APT만 판자도 하나같이 돈에 환장한 것들입니다. 공정은 져버리고 자기편만있는 이정권을 꼭 벌하여 주세요!",1,,
W7aKY236I1s,국민의힘 선거본부는 수사본부? '대장동'으로 직진! #shorts,한겨레TV,713591,14237,"넌 서울대 나와 봤니?
눈물에 젖은 빵을 먹어보지 
못했으면 그 빵을 논하지 말라.
앵꼬우면 서울대 나와.~
글고, 대선 출마해.~
범죄자이며 법망을 교묘히 피해 도망가는 놈을 바로 잡으려면 
어쩔수 없는거야. 짜샤~~",1,,
W7aKY236I1s,국민의힘 선거본부는 수사본부? '대장동'으로 직진! #shorts,한겨레TV,713591,14237,당근 대장동수사 해야지...,1,,
fPuXvExgltA,“‘이재명 국감’ 국민의힘 찌질” …‘대장동 논란’ 남욱이 쥐고 있는 키? [예언해줌],한겨레TV,11168,285,남욱이 살아남은게 혹시 뒷배경? 서결?,8,,
fPuXvExgltA,“‘이재명 국감’ 국민의힘 찌질” …‘대장동 논란’ 남욱이 쥐고 있는 키? [예언해줌],한겨레TV,11168,285,윤석열 지지자는 머리가 정상일까  나라가 어찌되든 괜찬다는걸까,5,,
fPuXvExgltA,“‘이재명 국감’ 국민의힘 찌질” …‘대장동 논란’ 남욱이 쥐고 있는 키? [예언해줌],한겨레TV,11168,285,"▶한겨레TV 온라인 쇼핑몰 마켓하니 http://www.markethani.com
[공주팜] 수작업 밤약과 https://www.markethani.com/index.php?product_srl=11159366",4,,
q6ji0dh3Elc,【경기도 국정감사】 이재명vs국민의힘 정면충돌…‘대장동 특혜 의혹’ 여·야 격돌,한겨레TV,56526,1396,이번 국감보면서 이재명이 얼마나 유능하고 많이 알고 있는지 알게됐고 감동했다.,11,,
q6ji0dh3Elc,【경기도 국정감사】 이재명vs국민의힘 정면충돌…‘대장동 특혜 의혹’ 여·야 격돌,한겨레TV,56526,1396,이거 보고 갓재명 찍는다,10,,
q6ji0dh3Elc,【경기도 국정감사】 이재명vs국민의힘 정면충돌…‘대장동 특혜 의혹’ 여·야 격돌,한겨레TV,56526,1396,세상에 국힘이 이렇게 본전도 못찾을줄은 몰랐어,8,,
18UBWsoAK-g,"김건희가 윤 선대위의 인사권에도 입김을?! 김성회, 국민의힘 내부 상황 증언 #shorts",한겨레TV,943936,17597,"와~
지금 지나고보니 의원님 정확한지적이었네요 김건희의실체",58,,
18UBWsoAK-g,"김건희가 윤 선대위의 인사권에도 입김을?! 김성회, 국민의힘 내부 상황 증언 #shorts",한겨레TV,943936,17597,"국힘당에는 극비리에 피라미드 조직으로 운영되는 sns공작단에 당에서  지령을 내리면 댓글,  여론조사 즉각 행동하고 있습니다.실제 주호영이 강의도 한 영상도 있습니다.
이 내용을 열린공감 tv에서 취재해서 공개했습니다.",2,,
